id,createdAt,forum,gender,title,content,topics,commentCount,likeCount,content_clean
233007422,2020-02-03T08:47:41.121Z,牙齒矯正,M,#心得 台中隱適美牙齒矯正 4家牙醫諮詢 東平/城中/楊/爵佳,"文很長～慎入

我的狀況是深咬和上下排中線沒有對齊
覺得牙齒排列沒很整齊，一直有想要矯正牙齒
考慮嘴巴容易破跟清潔難易度的關係，想做隱適美>傳統很多
爬了很多隱適美的心得跟相關文章
選了四家網路上評價滿好跟感覺滿有名的去諮詢
東平/城中/楊/爵佳
以下是個人主觀感受的各家牙醫的諮詢比較（排序依諮詢先後順序）

A. 太平區 東平牙醫 楊舒博醫師
1.諮詢費用：掛號費50元
2.治療費用：傳統12萬，陶瓷13萬，隱適美19萬（頭期款2萬(收集資料)+2萬(確定把資料送去美國)+2萬(第一次拿到牙套)，其他每個月攤分）
3.預估治療時間：1年-1年半

一開始有先做口掃，但助理有跟我說如果確定要做還會再掃一次精確的，等待區就可以看到看診的人，隱密性不太好，醫生滿親切的，他不會主推哪一項，要做傳統也可做隱適美也行的感覺，醫生在諮詢過程中本來以為醫生講完了，但醫生會再拿X光來補充說明，補充也會講得詳細，但可能會有一點點覺得醫生一開始是不是沒有很認真看XD，諮詢師可以感覺得出來滿認真，有補充一些別間沒補充的東西，不過地點有點太遠。

結論：用隱適美，醫師說我中線沒辦法對齊，因為是骨骼的關係，要正顎才有可能讓中線對齊，但醫生覺得中線還好不太用做，而且不建議我拔任何牙，因為牙齒沒有很亂，加上牙齒很健康，建議我只要把上排兩顆智齒拔掉，這樣調整前排牙齒會比較有效率。

整體評價 ★★★★3.5分（位置不太方便）
診所環境★★★ 3分
諮詢詳細度★★★★ 4分
地理位置 ★★ 2分
價格親民度　★★★★☆4.5分

B. 西區 城中牙醫 葉銘錕醫師
1.諮詢費用：掛號費100元還是150元我有點忘記了
2.治療費用：陶瓷11萬左右，隱適美19.5萬（7萬頭期款，6-8周回診一次每次約1.5萬）
3.預估治療時間：1年半

葉醫師說因為我的牙齒健康度很好，程度也是隱適美可以調整的，所以如果我本來就偏向想用隱適美的話就用吧，因為3D口掃完需要等一小段時間影片才會出來，醫師說可以利用這段時間幫我洗牙，這點我很驚訝也滿覺得滿貼心的。
從環境、看診隱密性到服務，有一整套完整流程的感覺，但醫生沒有網路上說得超級親切（可能是我想得太親切XD?），醫生態度很好還是有親切感，不過不大閒聊，針對我問牙齒問題的時候醫生會滿詳細解釋，專業度感受滿好的，諮詢師跟助理的感覺也都滿親切大方。

結論：用隱適美，四顆智齒都拔掉，智齒拔掉就有足夠的空間可以把前排牙齒往後拉改善深咬，下排往右拉上排往左拉，這樣中線就可以對齊，這樣咬合受力也可以比較平均。

整體評價 ★★★★☆ 4分（洗牙很加分）
診所環境★★★★☆ 4.5分
諮詢詳細度★★★★ 4分
地理位置★★★★ 4分
價格親民度　★★★★ 4分

C. 西區 楊史伯牙醫 楊念珊醫師
1.諮詢費用：掛號費50元
2.治療費用：無傳統，隱適美20-24萬（頭期款4萬+4萬(第一次拿牙套)，每次預約回診時會跟你說要付多少錢）
優惠方案：兩人同行價格-5千，總價在20萬以上療程一次付清的話可再-5千
3.預估治療時間：1年半-2年

搜尋台中矯正幾乎全部都是這家，但心得分享文比較少，滿好奇所以來諮詢的。
診所空間不大但滿溫暖的，看診隱密性沒有很好，從櫃檯可以看到在看診的人，醫生態度親切，跟助理烙英文專有名詞會有一點距離感，比較沒有針對我的問題深入解釋，只有說建議的做法，而且說我的牙齒很棘手，醫生的建議跟我的想法有落差，所以當時想全部諮詢完再看看狀況到底如何，而且說我的牙齒很棘手的部分實在有點在嚇人，諮詢師、助理態度都滿親切的。
諮詢師說他們平常是18-22萬，但因為我的牙齒比較棘手，落點在20-24萬之間，確定要做之後先付頭期款４萬，再收集牙齒資料做牙齒動畫(應該就是3D口掃)。

結論：用隱適美，醫師說因為我的牙齒偏小，若想把上排牙齒往後推，可能笑起來會看不到牙齒，而且因為上排牙齒很堅固，會比較難拉，建議我不要往後拉只要排整齊就好，但醫生沒有跟我講到需要拔牙跟中線怎麼改善，不過也有說如果我想改善深咬也可以照我想要的去做。

整體評價 ★★★3分（對改善的想法有落差，棘手的說法覺得有點小嚇人）
診所環境★★★ 3分
諮詢詳細度★★☆ 2.5分
地理位置★★★★ 4分
價格親民度★★★3分

D. 西屯區 爵佳美學牙醫 吳宸豪醫師
1.諮詢費用：無
2.治療費用：傳統12萬，隱適美20萬可能＋1-2萬，傳統＋隱適美忘記問
3.預估治療時間：檢查後才知道

診所看診隱密性不錯，一開始要拍Ｘ光時助理態度有點急躁+趕鴨子上架的感覺，對每個人都這樣感受有點不太好，醫師人很親切，剛開始就有問我是不是第一次諮詢，雖然前面諮詢過三間，我還是回答是XD，醫師就說做矯正還是要多方看多問才能知道什麼適合自己，跟其他間不一樣的是由醫生報價，叫我多看多問這點滿加分的。

結論：醫生覺得我的問題沒有很大，深咬也沒有很嚴重，但真的要往後拉的話，智齒要拔掉，等我確定以後再做更詳細的掃描，再評估要不要把四顆臼齒拔掉，但因為我的牙齒很健康，不建議勉強拔掉，中線的部分的話就建議用隱適美來做，因為可以預測路線可以比較準確，如果完全只用隱適美就是不用拔牙的情況（應該就是不改善深咬的情況），要拔牙的話就是傳統跟隱適美都做，前期會用隱適美，後期會有幾顆牙齒用傳統的。

整體評價 ★★★3.5分（醫生很好～不過護理人員態度真的有點差）
診所環境★★★☆ 3.5分
諮詢詳細度★★★ 3分
地理位置 ★★★☆ 3.5分
價格親民度★★☆ 2.5分 （以深咬跟中線都要調整的價格看的話）

總結
看牙醫真的好累，一個月跑完4家真的極限了
四家都看完，還在城中跟東平間猶豫不決
東平牙醫的話價格最低，也有初步的口掃，但真的對我來說有點距離，如果交通更方便或價格更便宜的話會更增加吸引力，所以還在考慮中。
城中牙醫感覺有設定好整個諮詢流程，其他家幾乎都是要先付費確定做才能做精確的3D口掃，城中會直接先幫你做，目前看來也只有城中能幫我調整深咬和中線的問題，價格還可接受，但還是比東平高，也列入考慮中。
楊史伯牙醫，之前還有覺得說不定我的牙齒真的很棘手，但聽完四家說法，會覺得這是一種讓人緊張的說法，雖然我也不是專業，但感受上還是有點不好～而且矯正想法不太一樣，暫不考慮。
爵佳美學因為診所人員扣很多分，不過醫生很親切，但要改善深咬要拔臼齒跟價格感覺會爆預算就暫不考慮。

以上，台中四家牙醫的矯正諮詢心得
每個人情況與感受不一樣，所以諮詢的狀況還是會有所不同
若準備想要矯正的人，還是親自去諮詢比較好喔！
我之後決定好再來跟大家分享！","['牙齒矯正', '隱適美']",2,18,文很長慎入我的狀況是深咬和上下排中線沒有對齊覺得牙齒排列沒很整齊一直有想要矯正牙齒考慮嘴巴容易破跟清潔難易度的關係想做隱適美傳統很多爬了很多隱適美的心得跟相關文章選了四家網路上評價滿好跟感覺滿有名的去諮詢東平城中楊爵佳以下是個人主觀感受的各家牙醫的諮詢比較排序依諮詢先後順序太平區東平牙醫楊舒博醫師諮詢費用掛號費元治療費用傳統萬陶瓷萬隱適美萬頭期款萬收集資料萬確定把資料送去美國萬第一次拿到牙套其他每個月攤分預估治療時間年年半一開始有先做口掃但助理有跟我說如果確定要做還會再掃一次精確的等待區就可以看到看診的人隱密性不太好醫生滿親切的他不會主推哪一項要做傳統也可做隱適美也行的感覺醫生在諮詢過程中本來以為醫生講完了但醫生會再拿光來補充說明補充也會講得詳細但可能會有一點點覺得醫生一開始是不是沒有很認真看諮詢師可以感覺得出來滿認真有補充一些別間沒補充的東西不過地點有點太遠結論用隱適美醫師說我中線沒辦法對齊因為是骨骼的關係要正顎才有可能讓中線對齊但醫生覺得中線還好不太用做而且不建議我拔任何牙因為牙齒沒有很亂加上牙齒很健康建議我只要把上排兩顆智齒拔掉這樣調整前排牙齒會比較有效率整體評價分位置不太方便診所環境分諮詢詳細度分地理位置分價格親民度分西區城中牙醫葉銘錕醫師諮詢費用掛號費元還是元我有點忘記了治療費用陶瓷萬左右隱適美萬萬頭期款周回診一次每次約萬預估治療時間年半葉醫師說因為我的牙齒健康度很好程度也是隱適美可以調整的所以如果我本來就偏向想用隱適美的話就用吧因為口掃完需要等一小段時間影片才會出來醫師說可以利用這段時間幫我洗牙這點我很驚訝也滿覺得滿貼心的從環境看診隱密性到服務有一整套完整流程的感覺但醫生沒有網路上說得超級親切可能是我想得太親切醫生態度很好還是有親切感不過不大閒聊針對我問牙齒問題的時候醫生會滿詳細解釋專業度感受滿好的諮詢師跟助理的感覺也都滿親切大方結論用隱適美四顆智齒都拔掉智齒拔掉就有足夠的空間可以把前排牙齒往後拉改善深咬下排往右拉上排往左拉這樣中線就可以對齊這樣咬合受力也可以比較平均整體評價分洗牙很加分診所環境分諮詢詳細度分地理位置分價格親民度分西區楊史伯牙醫楊念珊醫師諮詢費用掛號費元治療費用無傳統隱適美萬頭期款萬萬第一次拿牙套每次預約回診時會跟你說要付多少錢優惠方案兩人同行價格千總價在萬以上療程一次付清的話可再千預估治療時間年半年搜尋台中矯正幾乎全部都是這家但心得分享文比較少滿好奇所以來諮詢的診所空間不大但滿溫暖的看診隱密性沒有很好從櫃檯可以看到在看診的人醫生態度親切跟助理烙英文專有名詞會有一點距離感比較沒有針對我的問題深入解釋只有說建議的做法而且說我的牙齒很棘手醫生的建議跟我的想法有落差所以當時想全部諮詢完再看看狀況到底如何而且說我的牙齒很棘手的部分實在有點在嚇人諮詢師助理態度都滿親切的諮詢師說他們平常是萬但因為我的牙齒比較棘手落點在萬之間確定要做之後先付頭期款萬再收集牙齒資料做牙齒動畫應該就是口掃結論用隱適美醫師說因為我的牙齒偏小若想把上排牙齒往後推可能笑起來會看不到牙齒而且因為上排牙齒很堅固會比較難拉建議我不要往後拉只要排整齊就好但醫生沒有跟我講到需要拔牙跟中線怎麼改善不過也有說如果我想改善深咬也可以照我想要的去做整體評價分對改善的想法有落差棘手的說法覺得有點小嚇人診所環境分諮詢詳細度分地理位置分價格親民度分西屯區爵佳美學牙醫吳宸豪醫師諮詢費用無治療費用傳統萬隱適美萬可能萬傳統隱適美忘記問預估治療時間檢查後才知道診所看診隱密性不錯一開始要拍光時助理態度有點急躁趕鴨子上架的感覺對每個人都這樣感受有點不太好醫師人很親切剛開始就有問我是不是第一次諮詢雖然前面諮詢過三間我還是回答是醫師就說做矯正還是要多方看多問才能知道什麼適合自己跟其他間不一樣的是由醫生報價叫我多看多問這點滿加分的結論醫生覺得我的問題沒有很大深咬也沒有很嚴重但真的要往後拉的話智齒要拔掉等我確定以後再做更詳細的掃描再評估要不要把四顆臼齒拔掉但因為我的牙齒很健康不建議勉強拔掉中線的部分的話就建議用隱適美來做因為可以預測路線可以比較準確如果完全只用隱適美就是不用拔牙的情況應該就是不改善深咬的情況要拔牙的話就是傳統跟隱適美都做前期會用隱適美後期會有幾顆牙齒用傳統的整體評價分醫生很好不過護理人員態度真的有點差診所環境分諮詢詳細度分地理位置分價格親民度分以深咬跟中線都要調整的價格看的話總結看牙醫真的好累一個月跑完家真的極限了四家都看完還在城中跟東平間猶豫不決東平牙醫的話價格最低也有初步的口掃但真的對我來說有點距離如果交通更方便或價格更便宜的話會更增加吸引力所以還在考慮中城中牙醫感覺有設定好整個諮詢流程其他家幾乎都是要先付費確定做才能做精確的口掃城中會直接先幫你做目前看來也只有城中能幫我調整深咬和中線的問題價格還可接受但還是比東平高也列入考慮中楊史伯牙醫之前還有覺得說不定我的牙齒真的很棘手但聽完四家說法會覺得這是一種讓人緊張的說法雖然我也不是專業但感受上還是有點不好而且矯正想法不太一樣暫不考慮爵佳美學因為診所人員扣很多分不過醫生很親切但要改善深咬要拔臼齒跟價格感覺會爆預算就暫不考慮以上台中四家牙醫的矯正諮詢心得每個人情況與感受不一樣所以諮詢的狀況還是會有所不同若準備想要矯正的人還是親自去諮詢比較好喔我之後決定好再來跟大家分享
233007418,2020-02-03T08:47:07.108Z,牙齒矯正,F,#問 基隆汐止松山南港內湖矯正,"最近開始預約諮詢矯正，目前已經諮詢過文湖牙醫及極緻美學牙醫2家，但是這2家的費用超過我的預算😭。
我希望費用在15萬以下、是中華矯正學會的醫生、耐心講解的醫生
想請問大家有沒有另外推薦的🙏
這幾天想預約王簾綺醫生，請問有人給醫生矯正過可以分享嗎？（網路分享文較少😅）
謝謝～","['南港', '松山', '基隆', '矯正', '汐止']",0,0,最近開始預約諮詢矯正目前已經諮詢過文湖牙醫及極緻美學牙醫家但是這家的費用超過我的預算我希望費用在萬以下是中華矯正學會的醫生耐心講解的醫生想請問大家有沒有另外推薦的這幾天想預約王簾綺醫生請問有人給醫生矯正過可以分享嗎網路分享文較少謝謝
233008978,2020-02-03T12:27:29.470Z,牙齒矯正,F,#請益 國際牌DJ10跟DJ40沖牙機選擇,"這禮拜要裝牙套了 想請問大家有沒有使用過這兩台沖牙機的建議及評價
自己有上網爬文過實在是選不太出來
因為有考慮到要帶出國玩

DJ10是裝電池 但是電池是可拆下來 裝在電池充電座的那種方式充電 所以如果外出還有備用電池可以帶出去
但是我不確定這種電池到底能不能上飛機
怕現在買了之後帶出國 電池沒辦法上飛機
我爬文DJ10是比DJ40更新出的
因為我爬文幾乎都是找到DJ40居多
不然我一開始也是要直接衝DJ40
是剛好看到有一篇文章寫DJ10
但評價還是好少
https://i.imgur.com/lIm3CmK.jpg

DJ40版上大多人推薦的 這款是插線充電式的
我爬文是充飽可以用2-3天
https://i.imgur.com/lHo2Zm9.jpg

想請問大家會建議選哪台呢謝謝","['沖牙機', '牙齒矯正', '牙套']",1,1,這禮拜要裝牙套了想請問大家有沒有使用過這兩台沖牙機的建議及評價自己有上網爬文過實在是選不太出來因為有考慮到要帶出國玩是裝電池但是電池是可拆下來裝在電池充電座的那種方式充電所以如果外出還有備用電池可以帶出去但是我不確定這種電池到底能不能上飛機怕現在買了之後帶出國電池沒辦法上飛機我爬文是比更新出的因為我爬文幾乎都是找到居多不然我一開始也是要直接衝是剛好看到有一篇文章寫但評價還是好少版上大多人推薦的這款是插線充電式的我爬文是充飽可以用天想請問大家會建議選哪台呢謝謝
233008685,2020-02-03T11:39:11.830Z,牙齒矯正,F,要帶牙套了！,"再過一陣子就要上矯正器了
想問一下版上的各位
第一天帶有沒有什麼注意事項呢
還有會不會痛呀 爬很多文都說第二天睡起來是惡夢的開始😥😥",['牙齒矯正'],9,5,再過一陣子就要上矯正器了想問一下版上的各位第一天帶有沒有什麼注意事項呢還有會不會痛呀爬很多文都說第二天睡起來是惡夢的開始
233004160,2020-02-02T16:36:59.144Z,牙齒矯正,F,#問 剛上矯正器～,"請問為什麼我的矯正器一顆一顆的是彩色的😂
而且牙齒還被醫生畫線了有人也有這樣嗎@@

因為我上完矯正器回到家才照到鏡子所以沒有問醫生，而且我後來才發現牙齒有變小顆
醫生好像有把牙齒凹凸不平的地方磨平
可是醫生沒有跟我說😭😭😭 
現在牙齒超級敏感跟酸痛舌頭碰到都快崩潰了
https://megapx-assets.dcard.tw/images/0c37e2c6-d6fd-4e65-9cde-d404cb584743/1280.jpeg","['矯正器', '牙套']",10,7,請問為什麼我的矯正器一顆一顆的是彩色的而且牙齒還被醫生畫線了有人也有這樣嗎因為我上完矯正器回到家才照到鏡子所以沒有問醫生而且我後來才發現牙齒有變小顆醫生好像有把牙齒凹凸不平的地方磨平可是醫生沒有跟我說現在牙齒超級敏感跟酸痛舌頭碰到都快崩潰了
233006311,2020-02-03T05:18:55.481Z,牙齒矯正,F,#問 台中矯正診所,"最近爬文預約了幾間牙科，
想問問看有沒有在這幾間牙科矯正過的呢？
是傳統到還是戴蒙的呢？（隱適美沒有考慮）
因為這幾間是在很多文章留言裡看到的，
所以資訊有點零零散散，
之後看完也會在分享諮詢結果～

只諮詢過第一間，但因為價格太高，
其他間會在這幾天看診，
如有在這幾間看診的，能不能告訴我感想呢～🙏🏻

1.優勝牙醫-
戴蒙基本15萬（看難易度）
-含每次掛號費+矯正器兩種（鐵的跟透明的）

2.信榮牙醫-吳醫生
3.陳志勳牙醫
4.蔡正熙牙醫（這間好像價格比較高）
5.聯強牙醫-蔡醫師
6.十全十美牙醫-楊醫師
7.生活牙醫-許醫師","['矯正', '牙齒矯正', '牙套', '台中']",1,2,最近爬文預約了幾間牙科想問問看有沒有在這幾間牙科矯正過的呢是傳統到還是戴蒙的呢隱適美沒有考慮因為這幾間是在很多文章留言裡看到的所以資訊有點零零散散之後看完也會在分享諮詢結果只諮詢過第一間但因為價格太高其他間會在這幾天看診如有在這幾間看診的能不能告訴我感想呢優勝牙醫戴蒙基本萬看難易度含每次掛號費矯正器兩種鐵的跟透明的信榮牙醫吳醫生陳志勳牙醫蔡正熙牙醫這間好像價格比較高聯強牙醫蔡醫師十全十美牙醫楊醫師生活牙醫許醫師
233009908,2020-02-03T14:36:02.391Z,牙齒矯正,F,一天沒戴維持器心情好煎熬,"牙齒矯正完約一個多月
今天竟然將維持器放在公司忘了戴回家
Σ（ﾟдﾟlll）
從今天早上八點到隔天早上八點沒有維持器的生活

老實說平常我沒照醫生說的24小時乖乖戴著
但晚上睡覺是一定會戴上的

好擔心明天會不會戴不上去唷～一萬元飛了
(｡ ́︿ ̀｡)

拜託(;´༎ຶД༎ຶ`)
明天起除非嘴巴有食物，其他時間我會乖乖戴著維持器
希望明天維持器跟我的牙齒還是可以融合一體

睡不著覺，夜好漫長....
ಠ_ರೃ","['維持器', '牙齒矯正', '牙套', '矯正', '牙齒']",5,0,牙齒矯正完約一個多月今天竟然將維持器放在公司忘了戴回家從今天早上八點到隔天早上八點沒有維持器的生活老實說平常我沒照醫生說的小時乖乖戴著但晚上睡覺是一定會戴上的好擔心明天會不會戴不上去唷一萬元飛了拜託明天起除非嘴巴有食物其他時間我會乖乖戴著維持器希望明天維持器跟我的牙齒還是可以融合一體睡不著覺夜好漫長
233010047,2020-02-03T14:53:50.255Z,牙齒矯正,F,#詢問 齊美牙醫矯正,"前陣子去齊美諮詢矯正，預約到的是古醫生，醫生很溫柔、診所的環境也不錯，當下心裡就決定要在這裏戴了，但讓我比較顧慮的是板上的分享文好像是推康醫師的居多，想問給古醫生矯正的覺得如何呢？或是在齊美矯正的滿不滿意？
謝謝～🙏","['矯正', '牙醫', '牙齒矯正', '牙套', '矯正牙齒']",0,0,前陣子去齊美諮詢矯正預約到的是古醫生醫生很溫柔診所的環境也不錯當下心裡就決定要在這裏戴了但讓我比較顧慮的是板上的分享文好像是推康醫師的居多想問給古醫生矯正的覺得如何呢或是在齊美矯正的滿不滿意謝謝
233010138,2020-02-03T15:04:13.810Z,牙齒矯正,F,#詢問 牙齒整齊但笑起來不好看,"想請問有沒有跟我一樣ㄉ人🥺🥺
牙齒不亂，但是就覺得笑起來很不好看
笑的時候都用手遮QQ
好想漂亮的笑
請問這樣帶牙套會不會很浪費～～🥺","['牙齒', '牙齒矯正', '矯正']",2,4,想請問有沒有跟我一樣人牙齒不亂但是就覺得笑起來很不好看笑的時候都用手遮好想漂亮的笑請問這樣帶牙套會不會很浪費
233011966,2020-02-03T21:05:06.310Z,音樂,F,請問有人在Manhattan School Of Music曼哈頓音樂院考過她校內辦的英文測驗嗎？,"想要聽聽考過的人述說一下內容大概是什麼，讓自己有一點心理準備。
也想聽聽主修audition當天考試情況是怎麼樣。","['英文', '測驗', '音樂']",0,0,想要聽聽考過的人述說一下內容大概是什麼讓自己有一點心理準備也想聽聽主修當天考試情況是怎麼樣
233007169,2020-02-03T08:19:26.863Z,音樂,M,Ocean - James Andrew Black,"http://i.imgur.com/PCsjT8h.jpg
James Andrew Black的Ocean，第一次聽到是當兵的學弟帶到宿舍用CD隨身聽接電腦喇叭聽的；17年後我在異鄉用iPod接飯店的喇叭再次放著相同的音樂，眼睛一閉，過往的經歷一一浮現，有的很清楚有的卻很模糊，有著許多開心的笑容當然也有著很多悲傷的淚水。眼睛張開時看著玻璃桌面倒影，已是年近40歲，垂著雙下巴贅肉的中年大叔，對著倒影苦笑：你好! William Chang 這就是人生喔。站起身後關上音樂，準備來刷牙睡覺，明天又是要忙碌的一天。",['newage'],0,1,的第一次聽到是當兵的學弟帶到宿舍用隨身聽接電腦喇叭聽的年後我在異鄉用接飯店的喇叭再次放著相同的音樂眼睛一閉過往的經歷一一浮現有的很清楚有的卻很模糊有著許多開心的笑容當然也有著很多悲傷的淚水眼睛張開時看著玻璃桌面倒影已是年近歲垂著雙下巴贅肉的中年大叔對著倒影苦笑你好這就是人生喔站起身後關上音樂準備來刷牙睡覺明天又是要忙碌的一天
233009198,2020-02-03T13:03:39.654Z,音樂,M,spotify隨機播放問題,"前幾天剛買spotify premium 
不知道是不太會用還是spotify的問題
我只要在歌手的介面按隨機播放
https://i.imgur.com/wAJ17UM.jpg
播放佇列就會重複排同樣的歌https://i.imgur.com/iW1Zl7I.jpg
https://i.imgur.com/FKcxd5q.jpg

想求解  拜託各位ㄌ","['音樂', 'Spotify', 'App']",0,0,前幾天剛買不知道是不太會用還是的問題我只要在歌手的介面按隨機播放播放佇列就會重複排同樣的歌想求解拜託各位
233011896,2020-02-03T20:10:20.917Z,音樂,F,求歌名,"上班聽到一首英文歌很好聽但沒有錄到，
有拍了她的mv畫面
想問有人知道嗎🙇‍♀️🙇‍♀️
https://megapx-assets.dcard.tw/images/b737413d-4b59-41ed-8217-2cab3fe72da6/1280.jpeg","['歌名', '找歌', '西洋音樂']",0,0,上班聽到一首英文歌很好聽但沒有錄到有拍了她的畫面想問有人知道嗎
233010557,2020-02-03T15:52:02.940Z,音樂,F,求解一首韓文歌,"這旋律超熟悉
但影片對話聲音太大
無法聽到完整一句的歌詞
所以找不到啊😭😭
想了兩天了 還是沒想法
感覺有一句是한번도 그만 하지 마

https://www.instagram.com/tv/B72PkBDFjd8/?igshid=dnjaou22skar

感謝各位大大了🙏🏻","['找歌', '韓文歌']",0,1,這旋律超熟悉但影片對話聲音太大無法聽到完整一句的歌詞所以找不到啊想了兩天了還是沒想法感覺有一句是感謝各位大大了
